rank,feature_index,feature,coef_std,abscoef_std,cluster_size,cluster_root
1865,2072,so W30p0 EOF3 lag25,-0.002692542535101078,0.002692542535101078,1,2072
1866,1777,so W40p0 EOF8 lag21,-0.002680990321397944,0.002680990321397944,1,1777
1867,1660,so W40p0 EOF1 lag10,-0.0026760820187464456,0.0026760820187464456,1,1660
1868,866,thetao W20p0 EOF7 lag8,-0.0026683741875273355,0.0026683741875273355,1,866
1869,888,thetao W20p0 EOF9 lag10,-0.0026679637162556643,0.0026679637162556643,1,888
1870,1293,thetao W10p0 EOF4 lag25,-0.0026666116207114975,0.0026666116207114975,1,1293
1871,2197,so W20p0 EOF8 lag11,0.002663666302520236,0.002663666302520236,1,2197
1872,1757,so W40p0 EOF8 lag19,0.0026621274373647484,0.0026621274373647484,1,1757
1873,599,thetao W30p0 EOF10 lag7,-0.0026589689453507736,0.0026589689453507736,1,599
1874,1803,so W40p0 EOF4 lag24,-0.0026481379390413773,0.0026481379390413773,1,1803
1875,1681,so W40p0 EOF2 lag12,-0.002646462399897004,0.002646462399897004,1,1681
1876,2210,so W20p0 EOF1 lag13,-0.002644897134667871,0.002644897134667871,1,2210
1877,1561,so W40p0 EOF2 lag0,-0.0026438697672170794,0.0026438697672170794,1,1561
1878,2572,so W10p0 EOF3 lag23,0.0026284588232092835,0.0026284588232092835,1,2572
1879,2156,so W20p0 EOF7 lag7,-0.0026072122055796555,0.0026072122055796555,1,2156
1880,1736,so W40p0 EOF7 lag17,-0.0026020849453099524,0.0026020849453099524,1,1736
1881,799,thetao W20p0 EOF10 lag1,0.0025930827912216724,0.0025930827912216724,1,799
1882,2134,so W20p0 EOF5 lag5,-0.0025924707979118606,0.0025924707979118606,1,2134
1883,2425,so W10p0 EOF6 lag8,-0.0025807365482380627,0.0025807365482380627,1,2425
1884,475,thetao W40p0 EOF6 lag21,0.002580231312908117,0.002580231312908117,1,475
1885,2044,so W30p0 EOF5 lag22,0.00257754854061612,0.00257754854061612,1,2044
1886,2162,so W20p0 EOF3 lag8,-0.002577514159797883,0.002577514159797883,1,2162
1887,2218,so W20p0 EOF9 lag13,-0.002576002401487115,0.002576002401487115,1,2218
1888,1162,thetao W10p0 EOF3 lag12,-0.0025757900763405555,0.0025757900763405555,1,1162
1889,322,thetao W40p0 EOF3 lag6,0.0025675228074050296,0.0025675228074050296,1,322
1890,2262,so W20p0 EOF3 lag18,-0.002559665407895601,0.002559665407895601,1,2262
1891,32,thetao W60p0 EOF3 lag3,0.0025565979769838704,0.0025565979769838704,1,32
1892,1640,so W40p0 EOF1 lag8,-0.0025463812845606176,0.0025463812845606176,1,1640
1893,2293,so W20p0 EOF4 lag21,0.002540082375832197,0.002540082375832197,1,2293
1894,1925,so W30p0 EOF6 lag10,-0.002539462255453088,0.002539462255453088,1,1925
1895,377,thetao W40p0 EOF8 lag11,-0.00253413408949699,0.00253413408949699,1,377
1896,997,thetao W20p0 EOF8 lag21,-0.0025316787072697995,0.0025316787072697995,1,997
1897,1899,so W30p0 EOF10 lag7,-0.002529114664113915,0.002529114664113915,1,1899
1898,2105,so W20p0 EOF6 lag2,0.0025275457090098963,0.0025275457090098963,1,2105
1899,2474,so W10p0 EOF5 lag13,0.0025233631978071602,0.0025233631978071602,1,2474
1900,2060,so W30p0 EOF1 lag24,-0.0025202553671766553,0.0025202553671766553,1,2060
1901,717,thetao W30p0 EOF8 lag19,-0.0025188841095089456,0.0025188841095089456,1,717
1902,2274,so W20p0 EOF5 lag19,-0.0025184114022004617,0.0025184114022004617,1,2274
1903,726,thetao W30p0 EOF7 lag20,-0.0025144433000653713,0.0025144433000653713,1,726
1904,1245,thetao W10p0 EOF6 lag20,0.002506718042660803,0.002506718042660803,1,1245
1905,1388,so W60p0 EOF9 lag8,-0.002499086881381273,0.002499086881381273,1,1388
1906,1350,so W60p0 EOF1 lag5,-0.002496114219072011,0.002496114219072011,1,1350
1907,693,thetao W30p0 EOF4 lag17,0.002494771320953306,0.002494771320953306,1,693
1908,1106,thetao W10p0 EOF7 lag6,0.0024912066352986094,0.0024912066352986094,1,1106
1909,715,thetao W30p0 EOF6 lag19,0.002489793024674378,0.002489793024674378,1,715
1910,1913,so W30p0 EOF4 lag9,0.002481525704874852,0.002481525704874852,1,1913
1911,588,thetao W30p0 EOF9 lag6,0.002480245720813847,0.002480245720813847,1,588
1912,2050,so W30p0 EOF1 lag23,-0.0024773402953931893,0.0024773402953931893,1,2050
1913,1973,so W30p0 EOF4 lag15,-0.0024687508188867527,0.0024687508188867527,1,1973
1914,2391,so W10p0 EOF2 lag5,0.0024595295388845063,0.0024595295388845063,1,2391
1915,2327,so W20p0 EOF8 lag24,0.002445403563635906,0.002445403563635906,1,2327
1916,700,thetao W30p0 EOF1 lag18,0.00244535069724856,0.00244535069724856,1,700
1917,1046,thetao W10p0 EOF7 lag0,-0.002437238833051662,0.002437238833051662,1,1046
1918,2479,so W10p0 EOF10 lag13,0.0024353611702693104,0.0024353611702693104,1,2479
1919,2201,so W20p0 EOF2 lag12,0.002433787984911587,0.002433787984911587,1,2201
1920,947,thetao W20p0 EOF8 lag16,-0.002432939004487623,0.002432939004487623,1,947
1921,971,thetao W20p0 EOF2 lag19,0.002428985089712761,0.002428985089712761,1,971
1922,2223,so W20p0 EOF4 lag14,0.002427457400019223,0.002427457400019223,1,2223
1923,462,thetao W40p0 EOF3 lag20,-0.002425202991028084,0.002425202991028084,1,462
1924,1363,so W60p0 EOF4 lag6,-0.00241929823690971,0.00241929823690971,1,1363
1925,64,thetao W60p0 EOF5 lag6,0.0024157751795416296,0.0024157751795416296,1,64
1926,1336,so W60p0 EOF7 lag3,0.0024102505520615727,0.0024102505520615727,1,1336
1927,467,thetao W40p0 EOF8 lag20,0.002404832652940816,0.002404832652940816,1,467
1928,641,thetao W30p0 EOF2 lag12,-0.0024020535127953907,0.0024020535127953907,1,641
1929,584,thetao W30p0 EOF5 lag6,0.0023926742003716047,0.0023926742003716047,1,584
1930,665,thetao W30p0 EOF6 lag14,-0.0023898177828203817,0.0023898177828203817,1,665
1931,1613,so W40p0 EOF4 lag5,0.0023835294323529574,0.0023835294323529574,1,1613
1932,1157,thetao W10p0 EOF8 lag11,-0.0023833581464074954,0.0023833581464074954,1,1157
1933,2590,so W10p0 EOF1 lag25,-0.0023792338780264394,0.0023792338780264394,1,2590
1934,1163,thetao W10p0 EOF4 lag12,-0.002377848399624886,0.002377848399624886,1,1163
1935,392,thetao W40p0 EOF3 lag13,0.0023693104614171297,0.0023693104614171297,1,392
1936,254,thetao W60p0 EOF5 lag25,0.0023617171133617824,0.0023617171133617824,1,254
1937,2295,so W20p0 EOF6 lag21,-0.0023582808179446087,0.0023582808179446087,1,2295
1938,1783,so W40p0 EOF4 lag22,-0.0023530126837521866,0.0023530126837521866,1,1783
1939,1084,thetao W10p0 EOF5 lag4,0.00234170901964596,0.00234170901964596,1,1084
1940,636,thetao W30p0 EOF7 lag11,0.002337408037506898,0.002337408037506898,1,636
1941,1137,thetao W10p0 EOF8 lag9,0.0023355134216629875,0.0023355134216629875,1,1137
1942,379,thetao W40p0 EOF10 lag11,0.0023345827507375385,0.0023345827507375385,1,379
1943,747,thetao W30p0 EOF8 lag22,0.0023324737577407155,0.0023324737577407155,1,747
1944,1119,thetao W10p0 EOF10 lag7,-0.0023311690169844925,0.0023311690169844925,1,1119
1945,1413,so W60p0 EOF4 lag11,0.002328702499347956,0.002328702499347956,1,1413
1946,1270,thetao W10p0 EOF1 lag23,0.002327168979951004,0.002327168979951004,1,1270
1947,2213,so W20p0 EOF4 lag13,-0.002325309350681007,0.002325309350681007,1,2213
1948,1863,so W30p0 EOF4 lag4,-0.0023204514337047924,0.0023204514337047924,1,1863
1949,798,thetao W20p0 EOF9 lag1,-0.0023195280065367546,0.0023195280065367546,1,798
1950,1646,so W40p0 EOF7 lag8,0.0023178888672457823,0.0023178888672457823,1,1646
1951,2581,so W10p0 EOF2 lag24,0.0023059522962190285,0.0023059522962190285,1,2581
1952,380,thetao W40p0 EOF1 lag12,-0.0022980802719058985,0.0022980802719058985,1,380
1953,860,thetao W20p0 EOF1 lag8,-0.0022771123587138676,0.0022771123587138676,1,860
1954,153,thetao W60p0 EOF4 lag15,0.002267864597730763,0.002267864597730763,1,153
1955,1969,so W30p0 EOF10 lag14,-0.002266732453966071,0.002266732453966071,1,1969
1956,2063,so W30p0 EOF4 lag24,-0.0022619305998120157,0.0022619305998120157,1,2063
1957,1966,so W30p0 EOF7 lag14,-0.0022577443490826637,0.0022577443490826637,1,1966
1958,869,thetao W20p0 EOF10 lag8,0.0022510471003865723,0.0022510471003865723,1,869
1959,1176,thetao W10p0 EOF7 lag13,-0.002248334279681986,0.002248334279681986,1,1176
1960,1244,thetao W10p0 EOF5 lag20,0.0022352307125689105,0.0022352307125689105,1,1244
1961,654,thetao W30p0 EOF5 lag13,0.002230668346615899,0.002230668346615899,1,654
1962,2527,so W10p0 EOF8 lag18,-0.0022305086062827228,0.0022305086062827228,1,2527
1963,1614,so W40p0 EOF5 lag5,-0.0022283125437335054,0.0022283125437335054,1,1614
1964,1448,so W60p0 EOF9 lag14,-0.002223298629502264,0.002223298629502264,1,1448
1965,180,thetao W60p0 EOF1 lag18,0.0022112665571749806,0.0022112665571749806,1,180
1966,1154,thetao W10p0 EOF5 lag11,0.00219121287018557,0.00219121287018557,1,1154
1967,2301,so W20p0 EOF2 lag22,0.0021902153336149756,0.0021902153336149756,1,2301
1968,1454,so W60p0 EOF5 lag15,-0.0021894706758913062,0.0021894706758913062,1,1454
1969,1511,so W60p0 EOF2 lag21,-0.0021857134167267457,0.0021857134167267457,1,1511
1970,1635,so W40p0 EOF6 lag7,0.002180499091023875,0.002180499091023875,1,1635
1971,1935,so W30p0 EOF6 lag11,-0.002175488651581396,0.002175488651581396,1,1935
1972,1670,so W40p0 EOF1 lag11,-0.0021705149836425508,0.0021705149836425508,1,1670
1973,1437,so W60p0 EOF8 lag13,0.0021638194696972177,0.0021638194696972177,1,1437
1974,2438,so W10p0 EOF9 lag9,-0.0021520749688716686,0.0021520749688716686,1,2438
1975,2372,so W10p0 EOF3 lag3,0.002150544407383216,0.002150544407383216,1,2372
1976,1518,so W60p0 EOF9 lag21,-0.002150033954390372,0.002150033954390372,1,1518
1977,1719,so W40p0 EOF10 lag15,-0.0021469684974271645,0.0021469684974271645,1,1719
1978,1538,so W60p0 EOF9 lag23,-0.0021469301616631174,0.0021469301616631174,1,1538
1979,2052,so W30p0 EOF3 lag23,0.0021456649271017632,0.0021456649271017632,1,2052
1980,2441,so W10p0 EOF2 lag10,0.002142689207041044,0.002142689207041044,1,2441
1981,1717,so W40p0 EOF8 lag15,-0.0021400040302215766,0.0021400040302215766,1,1717
1982,2181,so W20p0 EOF2 lag10,-0.002128655229742985,0.002128655229742985,1,2181
1983,1505,so W60p0 EOF6 lag20,-0.0021275972031824138,0.0021275972031824138,1,1505
1984,2400,so W10p0 EOF1 lag6,-0.0021185565271105494,0.0021185565271105494,1,2400
1985,974,thetao W20p0 EOF5 lag19,0.0021090727567027435,0.0021090727567027435,1,974
1986,425,thetao W40p0 EOF6 lag16,-0.0021063511744024046,0.0021063511744024046,1,425
1987,614,thetao W30p0 EOF5 lag9,-0.0021036761994943677,0.0021036761994943677,1,614
1988,1718,so W40p0 EOF9 lag15,0.00210238431058232,0.00210238431058232,1,1718
1989,2167,so W20p0 EOF8 lag8,0.0020800711893243897,0.0020800711893243897,1,2167
1990,1991,so W30p0 EOF2 lag17,-0.002075770781024324,0.002075770781024324,1,1991
1991,961,thetao W20p0 EOF2 lag18,0.002069005952755865,0.002069005952755865,1,961
1992,2321,so W20p0 EOF2 lag24,-0.0020667842627330024,0.0020667842627330024,1,2321
1993,1212,thetao W10p0 EOF3 lag17,0.002057013358848873,0.002057013358848873,1,1212
1994,2484,so W10p0 EOF5 lag14,-0.002056478244434216,0.002056478244434216,1,2484
1995,434,thetao W40p0 EOF5 lag17,0.0020553356405369648,0.0020553356405369648,1,434
1996,1722,so W40p0 EOF3 lag16,-0.002052384760149573,0.002052384760149573,1,1722
1997,1812,so W40p0 EOF3 lag25,0.002050708614409929,0.002050708614409929,1,1812
1998,701,thetao W30p0 EOF2 lag18,0.0020480858981757766,0.0020480858981757766,1,701
1999,207,thetao W60p0 EOF8 lag20,0.002046059578310817,0.002046059578310817,1,207
2000,691,thetao W30p0 EOF2 lag17,0.0020447533597945226,0.0020447533597945226,1,691
2001,1649,so W40p0 EOF10 lag8,-0.002037396419065951,0.002037396419065951,1,1649
2002,1961,so W30p0 EOF2 lag14,0.0020373589552906066,0.0020373589552906066,1,1961
2003,1397,so W60p0 EOF8 lag9,-0.00203521556486434,0.00203521556486434,1,1397
2004,1861,so W30p0 EOF2 lag4,0.002034089310292074,0.002034089310292074,1,1861
2005,1536,so W60p0 EOF7 lag23,0.0020170548551041835,0.0020170548551041835,1,1536
2006,187,thetao W60p0 EOF8 lag18,-0.0020154627866644788,0.0020154627866644788,1,187
2007,746,thetao W30p0 EOF7 lag22,-0.0020097752892976684,0.0020097752892976684,1,746
2008,2300,so W20p0 EOF1 lag22,-0.0020049378079629115,0.0020049378079629115,1,2300
2009,2520,so W10p0 EOF1 lag18,0.001986916498101347,0.001986916498101347,1,2520
2010,2448,so W10p0 EOF9 lag10,-0.001985921211551354,0.001985921211551354,1,2448
2011,804,thetao W20p0 EOF5 lag2,0.0019849592573117606,0.0019849592573117606,1,804
2012,1139,thetao W10p0 EOF10 lag9,0.00198032211918807,0.00198032211918807,1,1139
2013,630,thetao W30p0 EOF1 lag11,0.0019783423855467214,0.0019783423855467214,1,630
2014,2056,so W30p0 EOF7 lag23,-0.0019750706679107378,0.0019750706679107378,1,2056
2015,716,thetao W30p0 EOF7 lag19,-0.001973170712843554,0.001973170712843554,1,716
2016,1442,so W60p0 EOF3 lag14,-0.0019672331100822745,0.0019672331100822745,1,1442
2017,1138,thetao W10p0 EOF9 lag9,-0.001960274688601717,0.001960274688601717,1,1138
2018,1490,so W60p0 EOF1 lag19,0.001953043006255101,0.001953043006255101,1,1490
2019,412,thetao W40p0 EOF3 lag15,0.0019401987097524644,0.0019401987097524644,1,412
2020,1578,so W40p0 EOF9 lag1,-0.0019397375035901615,0.0019397375035901615,1,1578
2021,2369,so W10p0 EOF10 lag2,0.0019227862608524782,0.0019227862608524782,1,2369
2022,2231,so W20p0 EOF2 lag15,-0.0019213928429234885,0.0019213928429234885,1,2231
2023,750,thetao W30p0 EOF1 lag23,0.0019178599202972757,0.0019178599202972757,1,750
2024,874,thetao W20p0 EOF5 lag9,0.0019124149953199463,0.0019124149953199463,1,874
2025,149,thetao W60p0 EOF10 lag14,0.0019119532605542792,0.0019119532605542792,1,149
2026,1573,so W40p0 EOF4 lag1,-0.0019108863944857747,0.0019108863944857747,1,1573
2027,1113,thetao W10p0 EOF4 lag7,-0.001904101775681811,0.001904101775681811,1,1113
2028,2114,so W20p0 EOF5 lag3,-0.0019038071062833185,0.0019038071062833185,1,2114
2029,774,thetao W30p0 EOF5 lag25,-0.0018959046473594188,0.0018959046473594188,1,774
2030,1591,so W40p0 EOF2 lag3,-0.0018955548560579333,0.0018955548560579333,1,1591
2031,2143,so W20p0 EOF4 lag6,0.0018905861592509495,0.0018905861592509495,1,2143
2032,125,thetao W60p0 EOF6 lag12,-0.0018900716121460386,0.0018900716121460386,1,125
2033,234,thetao W60p0 EOF5 lag23,-0.001889173245458266,0.001889173245458266,1,234
2034,2015,so W30p0 EOF6 lag19,-0.0018889010951547082,0.0018889010951547082,1,2015
2035,1330,so W60p0 EOF1 lag3,-0.0018692383595782722,0.0018692383595782722,1,1330
2036,911,thetao W20p0 EOF2 lag13,0.0018657664516588397,0.0018657664516588397,1,911
2037,376,thetao W40p0 EOF7 lag11,-0.0018620446887480475,0.0018620446887480475,1,376
2038,2006,so W30p0 EOF7 lag18,-0.0018611005147660645,0.0018611005147660645,1,2006
2039,859,thetao W20p0 EOF10 lag7,-0.0018599748926938166,0.0018599748926938166,1,859
2040,1871,so W30p0 EOF2 lag5,0.0018569130497334582,0.0018569130497334582,1,1871
2041,1364,so W60p0 EOF5 lag6,-0.0018543323954037384,0.0018543323954037384,1,1364
2042,144,thetao W60p0 EOF5 lag14,-0.0018538711240255025,0.0018538711240255025,1,144
2043,2341,so W10p0 EOF2 lag0,0.0018526361641598463,0.0018526361641598463,1,2341
2044,2294,so W20p0 EOF5 lag21,-0.0018466727451212622,0.0018466727451212622,1,2294
2045,2285,so W20p0 EOF6 lag20,0.0018462010661309013,0.0018462010661309013,1,2285
2046,554,thetao W30p0 EOF5 lag3,-0.0018410409100854004,0.0018410409100854004,1,554
2047,2490,so W10p0 EOF1 lag15,-0.001828101309235794,0.001828101309235794,1,2490
2048,2517,so W10p0 EOF8 lag17,0.0018235326426606431,0.0018235326426606431,1,2517
2049,417,thetao W40p0 EOF8 lag15,-0.0018228892464493846,0.0018228892464493846,1,417
2050,824,thetao W20p0 EOF5 lag4,-0.0018215864975513636,0.0018215864975513636,1,824
2051,479,thetao W40p0 EOF10 lag21,-0.00182103797033565,0.00182103797033565,1,479
2052,1177,thetao W10p0 EOF8 lag13,-0.0018194139833498937,0.0018194139833498937,1,1177
2053,340,thetao W40p0 EOF1 lag8,-0.001813262669024283,0.001813262669024283,1,340
2054,1816,so W40p0 EOF7 lag25,-0.001812324263378814,0.001812324263378814,1,1816
2055,625,thetao W30p0 EOF6 lag10,-0.001806038670655757,0.001806038670655757,1,625
2056,593,thetao W30p0 EOF4 lag7,-0.0017927466829593668,0.0017927466829593668,1,593
2057,1343,so W60p0 EOF4 lag4,-0.0017915835473021433,0.0017915835473021433,1,1343
2058,2307,so W20p0 EOF8 lag22,0.0017915530089708846,0.0017915530089708846,1,2307
2059,16,thetao W60p0 EOF7 lag1,0.001789982905423452,0.001789982905423452,1,16
2060,1980,so W30p0 EOF1 lag16,-0.0017833509106166554,0.0017833509106166554,1,1980
2061,2064,so W30p0 EOF5 lag24,-0.0017823315121584915,0.0017823315121584915,1,2064
2062,2157,so W20p0 EOF8 lag7,0.0017812336705975405,0.0017812336705975405,1,2157
2063,1626,so W40p0 EOF7 lag6,-0.001779208874555659,0.001779208874555659,1,1626
2064,2178,so W20p0 EOF9 lag9,0.0017707954701279692,0.0017707954701279692,1,2178
2065,1545,so W60p0 EOF6 lag24,0.0017671376946345998,0.0017671376946345998,1,1545
2066,713,thetao W30p0 EOF4 lag19,-0.0017640278863373796,0.0017640278863373796,1,713
2067,1116,thetao W10p0 EOF7 lag7,0.0017579950392631884,0.0017579950392631884,1,1116
2068,2309,so W20p0 EOF10 lag22,0.0017543386267719928,0.0017543386267719928,1,2309
2069,2140,so W20p0 EOF1 lag6,0.0017513858368855908,0.0017513858368855908,1,2140
2070,736,thetao W30p0 EOF7 lag21,-0.001748864758404654,0.001748864758404654,1,736
2071,1102,thetao W10p0 EOF3 lag6,-0.0017485971710260821,0.0017485971710260821,1,1102
2072,2574,so W10p0 EOF5 lag23,0.001746159250190862,0.001746159250190862,1,2574
2073,1965,so W30p0 EOF6 lag14,-0.0017358806572601829,0.0017358806572601829,1,1965
2074,210,thetao W60p0 EOF1 lag21,0.0017334196103392884,0.0017334196103392884,1,210
2075,2374,so W10p0 EOF5 lag3,0.0017270817554395801,0.0017270817554395801,1,2374
2076,1534,so W60p0 EOF5 lag23,-0.0017213099733106715,0.0017213099733106715,1,1534
2077,2428,so W10p0 EOF9 lag8,0.0017210448499486268,0.0017210448499486268,1,2428
2078,605,thetao W30p0 EOF6 lag8,0.0017151695624978685,0.0017151695624978685,1,605
2079,2066,so W30p0 EOF7 lag24,-0.0017119654602302183,0.0017119654602302183,1,2066
2080,567,thetao W30p0 EOF8 lag4,-0.0017109364624339797,0.0017109364624339797,1,567
2081,676,thetao W30p0 EOF7 lag15,-0.0017061842930820796,0.0017061842930820796,1,676
2082,1761,so W40p0 EOF2 lag20,-0.0017006367988079902,0.0017006367988079902,1,1761
2083,1817,so W40p0 EOF8 lag25,0.0016922669804317304,0.0016922669804317304,1,1817
2084,507,thetao W40p0 EOF8 lag24,-0.0016879224635037028,0.0016879224635037028,1,507
2085,1728,so W40p0 EOF9 lag16,0.0016871534020952194,0.0016871534020952194,1,1728
2086,1415,so W60p0 EOF6 lag11,-0.0016763418792752765,0.0016763418792752765,1,1415
2087,639,thetao W30p0 EOF10 lag11,0.0016664665696583534,0.0016664665696583534,1,639
2088,909,thetao W20p0 EOF10 lag12,0.0016574203900008616,0.0016574203900008616,1,909
2089,362,thetao W40p0 EOF3 lag10,-0.001657320710530746,0.001657320710530746,1,362
2090,2577,so W10p0 EOF8 lag23,0.0016559124468490136,0.0016559124468490136,1,2577
2091,1678,so W40p0 EOF9 lag11,0.0016509339841745921,0.0016509339841745921,1,1678
2092,1725,so W40p0 EOF6 lag16,-0.0016481920931500432,0.0016481920931500432,1,1725
2093,2227,so W20p0 EOF8 lag14,0.0016419440644676294,0.0016419440644676294,1,2227
2094,2151,so W20p0 EOF2 lag7,-0.001638985097544229,0.001638985097544229,1,2151
2095,2095,so W20p0 EOF6 lag1,0.0016384596259695482,0.0016384596259695482,1,2095
2096,647,thetao W30p0 EOF8 lag12,0.0016335802937629252,0.0016335802937629252,1,647
2097,2417,so W10p0 EOF8 lag7,-0.0016240945286618103,0.0016240945286618103,1,2417
2098,807,thetao W20p0 EOF8 lag2,0.0016233230176019634,0.0016233230176019634,1,807
2099,1877,so W30p0 EOF8 lag5,-0.0016185037048197645,0.0016185037048197645,1,1877
2100,65,thetao W60p0 EOF6 lag6,0.0016115921917469406,0.0016115921917469406,1,65
2101,2550,so W10p0 EOF1 lag21,-0.0016057852419713978,0.0016057852419713978,1,2550
2102,1906,so W30p0 EOF7 lag8,-0.0016023941257403299,0.0016023941257403299,1,1906
2103,1890,so W30p0 EOF1 lag7,-0.0016017835527900488,0.0016017835527900488,1,1890
2104,696,thetao W30p0 EOF7 lag17,-0.001595167429016153,0.001595167429016153,1,696
2105,2548,so W10p0 EOF9 lag20,-0.0015940044170469087,0.0015940044170469087,1,2548
2106,2388,so W10p0 EOF9 lag4,0.001588329740204772,0.001588329740204772,1,2388
2107,74,thetao W60p0 EOF5 lag7,-0.0015830034105346333,0.0015830034105346333,1,74
2108,2024,so W30p0 EOF5 lag20,0.0015819457895197644,0.0015819457895197644,1,2024
2109,2264,so W20p0 EOF5 lag18,-0.0015800032498172298,0.0015800032498172298,1,2264
2110,858,thetao W20p0 EOF9 lag7,-0.0015654397109273399,0.0015654397109273399,1,858
2111,1515,so W60p0 EOF6 lag21,-0.0015644590442899892,0.0015644590442899892,1,1515
2112,2325,so W20p0 EOF6 lag24,0.0015630893600434648,0.0015630893600434648,1,2325
2113,1430,so W60p0 EOF1 lag13,-0.0015584937475902477,0.0015584937475902477,1,1430
2114,225,thetao W60p0 EOF6 lag22,-0.0015575958202667989,0.0015575958202667989,1,225
2115,1185,thetao W10p0 EOF6 lag14,0.0015529721132346076,0.0015529721132346076,1,1185
2116,2434,so W10p0 EOF5 lag9,0.0015517645197470297,0.0015517645197470297,1,2434
2117,621,thetao W30p0 EOF2 lag10,0.001550258421369292,0.001550258421369292,1,621
2118,1389,so W60p0 EOF10 lag8,-0.0015494783879033914,0.0015494783879033914,1,1389
2119,1931,so W30p0 EOF2 lag11,-0.001547868978276281,0.001547868978276281,1,1931
2120,2557,so W10p0 EOF8 lag21,-0.0015455469599578006,0.0015455469599578006,1,2557
2121,2424,so W10p0 EOF5 lag8,-0.0015343340429324979,0.0015343340429324979,1,2424
2122,2546,so W10p0 EOF7 lag20,-0.001532775802092401,0.001532775802092401,1,2546
2123,49,thetao W60p0 EOF10 lag4,0.001530722616173252,0.001530722616173252,1,49
2124,2172,so W20p0 EOF3 lag9,0.0015212226858476972,0.0015212226858476972,1,2172
2125,2588,so W10p0 EOF9 lag24,-0.0015154162308668453,0.0015154162308668453,1,2588
2126,1236,thetao W10p0 EOF7 lag19,-0.0015141934860045834,0.0015141934860045834,1,1236
2127,1254,thetao W10p0 EOF5 lag21,0.0015122911155945505,0.0015122911155945505,1,1254
2128,422,thetao W40p0 EOF3 lag16,0.0015006835764986826,0.0015006835764986826,1,422
2129,1108,thetao W10p0 EOF9 lag6,-0.001497716349591174,0.001497716349591174,1,1108
2130,289,thetao W40p0 EOF10 lag2,-0.001493983171679064,0.001493983171679064,1,289
2131,338,thetao W40p0 EOF9 lag7,-0.0014771442316052262,0.0014771442316052262,1,338
2132,917,thetao W20p0 EOF8 lag13,-0.001473638239372676,0.001473638239372676,1,917
2133,1637,so W40p0 EOF8 lag7,0.001466345596685348,0.001466345596685348,1,1637
2134,2458,so W10p0 EOF9 lag11,0.0014644662096302123,0.0014644662096302123,1,2458
2135,2315,so W20p0 EOF6 lag23,-0.0014613913981460786,0.0014613913981460786,1,2315
2136,200,thetao W60p0 EOF1 lag20,-0.0014514755339467874,0.0014514755339467874,1,200
2137,674,thetao W30p0 EOF5 lag15,-0.0014473017033717656,0.0014473017033717656,1,674
2138,2107,so W20p0 EOF8 lag2,-0.0014323411506701287,0.0014323411506701287,1,2107
2139,2514,so W10p0 EOF5 lag17,0.0014320301426279216,0.0014320301426279216,1,2514
2140,1182,thetao W10p0 EOF3 lag14,0.0014170806193248221,0.0014170806193248221,1,1182
2141,450,thetao W40p0 EOF1 lag19,0.0014154028248504998,0.0014154028248504998,1,450
2142,2594,so W10p0 EOF5 lag25,-0.0014124112209001195,0.0014124112209001195,1,2594
2143,2190,so W20p0 EOF1 lag11,0.0014037131536591585,0.0014037131536591585,1,2190
2144,2144,so W20p0 EOF5 lag6,0.0013969154625184212,0.0013969154625184212,1,2144
2145,1476,so W60p0 EOF7 lag17,-0.0013898688129321578,0.0013898688129321578,1,1476
2146,503,thetao W40p0 EOF4 lag24,0.0013792933242449108,0.0013792933242449108,1,503
2147,585,thetao W30p0 EOF6 lag6,0.0013779825090181428,0.0013779825090181428,1,585
2148,2291,so W20p0 EOF2 lag21,-0.001367639876074082,0.001367639876074082,1,2291
2149,2345,so W10p0 EOF6 lag0,0.0013658594709829123,0.0013658594709829123,1,2345
2150,1970,so W30p0 EOF1 lag15,0.0013601970170917883,0.0013601970170917883,1,1970
2151,1418,so W60p0 EOF9 lag11,0.0013601557264103622,0.0013601557264103622,1,1418
2152,2573,so W10p0 EOF4 lag23,0.001349572592699333,0.001349572592699333,1,2573
2153,1770,so W40p0 EOF1 lag21,0.0013458244303415203,0.0013458244303415203,1,1770
2154,2027,so W30p0 EOF8 lag20,0.0013320245498365186,0.0013320245498365186,1,2027
2155,1711,so W40p0 EOF2 lag15,-0.001329145320383581,0.001329145320383581,1,1711
2156,344,thetao W40p0 EOF5 lag8,-0.0013213408812394335,0.0013213408812394335,1,344
2157,1458,so W60p0 EOF9 lag15,0.0013178372717798867,0.0013178372717798867,1,1458
2158,1903,so W30p0 EOF4 lag8,0.0013154088900478877,0.0013154088900478877,1,1903
2159,1833,so W30p0 EOF4 lag1,0.0013098307074470097,0.0013098307074470097,1,1833
2160,924,thetao W20p0 EOF5 lag14,0.001305148901696601,0.001305148901696601,1,924
2161,1484,so W60p0 EOF5 lag18,-0.0012951086008604266,0.0012951086008604266,1,1484
2162,755,thetao W30p0 EOF6 lag23,0.0012944179610357822,0.0012944179610357822,1,755
2163,1530,so W60p0 EOF1 lag23,0.0012937564187879692,0.0012937564187879692,1,1530
2164,1673,so W40p0 EOF4 lag11,0.0012890425721028078,0.0012890425721028078,1,1673
2165,1767,so W40p0 EOF8 lag20,-0.0012871167619744226,0.0012871167619744226,1,1767
2166,2030,so W30p0 EOF1 lag21,0.0012847972348307716,0.0012847972348307716,1,2030
