var,mode,lag,corr,abs_corr
so,9,15,0.16158764768350714,0.16158764768350714
thetao,7,13,-0.16075381869329777,0.16075381869329777
so,6,4,0.16022350173173514,0.16022350173173514
thetao,7,11,-0.15905549606746072,0.15905549606746072
so,2,15,0.1578690275268609,0.1578690275268609
thetao,2,0,-0.15762899906274325,0.15762899906274325
so,9,20,0.15706739811323123,0.15706739811323123
thetao,3,19,-0.15492163070689788,0.15492163070689788
thetao,7,6,-0.15375779267767017,0.15375779267767017
so,1,6,-0.15260220126438942,0.15260220126438942
thetao,4,20,-0.1520665796665122,0.1520665796665122
thetao,9,8,0.15149072151696763,0.15149072151696763
thetao,3,18,-0.15056563316219662,0.15056563316219662
so,2,13,0.1487316669189051,0.1487316669189051
so,9,11,0.144004440314441,0.144004440314441
so,2,11,0.1434054215903393,0.1434054215903393
thetao,4,9,0.14193912912457188,0.14193912912457188
thetao,10,10,-0.14091426233940554,0.14091426233940554
so,9,6,0.1395420930541575,0.1395420930541575
thetao,9,10,0.13910738743673287,0.13910738743673287
so,1,14,0.1383616252708055,0.1383616252708055
thetao,2,3,-0.13778860205981724,0.13778860205981724
thetao,4,8,0.1349681835247612,0.1349681835247612
so,2,2,-0.1343342161819432,0.1343342161819432
thetao,9,9,0.13380718871203667,0.13380718871203667
thetao,9,2,-0.13364029934124394,0.13364029934124394
thetao,7,1,-0.1304548612566671,0.1304548612566671
thetao,3,20,-0.12831886996490952,0.12831886996490952
so,9,19,0.12673444234994186,0.12673444234994186
so,2,3,-0.12412404686419061,0.12412404686419061
thetao,10,15,-0.12189464323342909,0.12189464323342909
so,2,10,0.12147467178018231,0.12147467178018231
so,5,11,0.11991993739434377,0.11991993739434377
so,2,17,0.11728024296596974,0.11728024296596974
thetao,9,6,0.11701715107708516,0.11701715107708516
thetao,9,7,0.1158514545645582,0.1158514545645582
so,2,14,0.11538099697568284,0.11538099697568284
so,1,7,-0.1135345080834636,0.1135345080834636
thetao,2,18,-0.11284548627269828,0.11284548627269828
thetao,7,7,-0.11106101101115072,0.11106101101115072
thetao,2,7,-0.1105502579227091,0.1105502579227091
so,9,17,0.10993849526751129,0.10993849526751129
so,5,6,0.10945341236270678,0.10945341236270678
thetao,4,10,0.10875405474499986,0.10875405474499986
so,6,9,0.10584060161617102,0.10584060161617102
so,5,17,-0.10485480460651485,0.10485480460651485
so,1,13,0.10342460775022912,0.10342460775022912
thetao,10,19,0.1032898236155967,0.1032898236155967
so,2,8,0.10219779172274449,0.10219779172274449
so,2,9,0.10217893216418712,0.10217893216418712
thetao,9,16,0.1007403970476037,0.1007403970476037
