var,lon,mode0,mode,lag,corr,abs_corr
so,W60p0,4,5,23,0.2778930378029985,0.2778930378029985
thetao,W60p0,7,8,2,-0.27761382943665314,0.27761382943665314
thetao,W20p0,4,5,15,0.27685001901842016,0.27685001901842016
so,W30p0,5,6,13,-0.276620947105848,0.276620947105848
so,W40p0,9,10,12,-0.27582638504299817,0.27582638504299817
so,W30p0,2,3,13,-0.2752390375243277,0.2752390375243277
thetao,W30p0,9,10,5,-0.27506586476813344,0.27506586476813344
so,W20p0,1,2,10,0.27472233563827214,0.27472233563827214
so,W10p0,2,3,10,-0.27463836573679706,0.27463836573679706
thetao,W40p0,0,1,17,-0.2745464255403355,0.2745464255403355
so,W60p0,5,6,18,-0.2745236176182557,0.2745236176182557
so,W30p0,2,3,0,0.27418597224075464,0.27418597224075464
thetao,W40p0,9,10,24,0.27384793861340745,0.27384793861340745
so,W30p0,5,6,9,-0.2733308867276623,0.2733308867276623
thetao,W60p0,0,1,6,0.27328225049568194,0.27328225049568194
so,W40p0,5,6,10,0.27305174228190054,0.27305174228190054
thetao,W10p0,8,9,18,0.272965853078218,0.272965853078218
so,W60p0,6,7,12,0.27260739307208876,0.27260739307208876
so,W40p0,0,1,15,-0.272122485000305,0.272122485000305
so,W60p0,0,1,10,0.2714732585287705,0.2714732585287705
so,W60p0,0,1,11,0.27116385532306814,0.27116385532306814
thetao,W20p0,5,6,18,0.2704940507780408,0.2704940507780408
thetao,W30p0,9,10,25,0.2700647538273427,0.2700647538273427
so,W40p0,5,6,18,0.26938649871093495,0.26938649871093495
so,W20p0,0,1,8,0.26934297180441324,0.26934297180441324
so,W20p0,9,10,18,-0.269128438670343,0.269128438670343
thetao,W60p0,9,10,5,-0.2691203574490916,0.2691203574490916
so,W10p0,1,2,1,0.2691070284339657,0.2691070284339657
so,W20p0,3,4,3,0.2683199800139296,0.2683199800139296
thetao,W30p0,9,10,2,-0.2682530995502891,0.2682530995502891
so,W60p0,8,9,21,0.2680525332484672,0.2680525332484672
thetao,W30p0,8,9,11,-0.26792023094765927,0.26792023094765927
thetao,W10p0,9,10,24,-0.2677664714071645,0.2677664714071645
thetao,W30p0,9,10,3,-0.26764359649432595,0.26764359649432595
thetao,W10p0,5,6,1,-0.26763320009492114,0.26763320009492114
thetao,W60p0,5,6,24,0.26686190456217074,0.26686190456217074
thetao,W30p0,9,10,24,0.2665342706687036,0.2665342706687036
thetao,W40p0,5,6,6,0.26620560594859927,0.26620560594859927
thetao,W10p0,2,3,17,0.26613528766222355,0.26613528766222355
thetao,W40p0,1,2,3,0.26559000787567055,0.26559000787567055
so,W40p0,0,1,16,-0.26522889102528435,0.26522889102528435
thetao,W30p0,5,6,25,0.2648983871330584,0.2648983871330584
thetao,W20p0,8,9,12,-0.2634832014734784,0.2634832014734784
so,W30p0,3,4,8,-0.2630178584404678,0.2630178584404678
thetao,W60p0,0,1,3,0.2630152276641556,0.2630152276641556
thetao,W20p0,4,5,21,0.2627709234763125,0.2627709234763125
so,W30p0,9,10,24,-0.26264705321263115,0.26264705321263115
so,W40p0,1,2,8,0.26257380778046197,0.26257380778046197
so,W40p0,0,1,17,-0.2625658079097016,0.2625658079097016
so,W20p0,2,3,18,0.26211881560901507,0.26211881560901507
so,W60p0,7,8,4,-0.26177724708475325,0.26177724708475325
