rank,feature_index,feature,coef_std,abscoef_std,cluster_root,cluster_size
216,1825,so W30p0 EOF6 lag0,0.016313853382391965,0.016313853382391965,1825,1
217,1818,so W40p0 EOF9 lag25,0.016289136119902972,0.016289136119902972,1818,1
218,1277,thetao W10p0 EOF8 lag23,-0.016279375163338283,0.016279375163338283,1277,1
219,806,thetao W20p0 EOF7 lag2,0.016277117768938733,0.016277117768938733,806,1
220,1128,thetao W10p0 EOF9 lag8,-0.016245348346681225,0.016245348346681225,1128,1
221,1671,so W40p0 EOF2 lag11,-0.01624309086945006,0.01624309086945006,1671,1
222,2139,so W20p0 EOF10 lag5,0.01617777650182928,0.01617777650182928,2139,1
223,1166,thetao W10p0 EOF7 lag12,0.01609884708421633,0.01609884708421633,1166,1
224,10,thetao W60p0 EOF1 lag1,-0.016090288551637875,0.016090288551637875,10,1
225,124,thetao W60p0 EOF5 lag12,0.016086953627091064,0.016086953627091064,124,1
226,25,thetao W60p0 EOF6 lag2,-0.016083866735456944,0.016083866735456944,25,1
227,1905,so W30p0 EOF6 lag8,0.016070965273016265,0.016070965273016265,1905,1
228,1498,so W60p0 EOF9 lag19,0.016069345734887712,0.016069345734887712,1498,1
229,82,thetao W60p0 EOF3 lag8,-0.01603092234863354,0.01603092234863354,82,1
230,2193,so W20p0 EOF4 lag11,0.015973532692796926,0.015973532692796926,2193,1
231,2225,so W20p0 EOF6 lag14,0.015943686313928174,0.015943686313928174,2225,1
232,114,thetao W60p0 EOF5 lag11,0.0159368144989355,0.0159368144989355,114,1
233,726,thetao W30p0 EOF7 lag20,-0.015909804327522953,0.015909804327522953,726,1
234,1709,so W40p0 EOF10 lag14,-0.015909084861140982,0.015909084861140982,1709,1
235,102,thetao W60p0 EOF3 lag10,-0.015893281991624167,0.015893281991624167,102,1
236,187,thetao W60p0 EOF8 lag18,0.015880843169697532,0.015880843169697532,187,1
237,1398,so W60p0 EOF9 lag9,-0.01587904144939577,0.01587904144939577,1398,1
238,2331,so W20p0 EOF2 lag25,-0.015867350562976595,0.015867350562976595,2331,1
239,1725,so W40p0 EOF6 lag16,-0.015862923384694045,0.015862923384694045,1725,1
240,307,thetao W40p0 EOF8 lag4,0.015845094757027337,0.015845094757027337,307,1
241,1568,so W40p0 EOF9 lag0,-0.01583924030030355,0.01583924030030355,1568,1
242,1929,so W30p0 EOF10 lag10,-0.015807938873399107,0.015807938873399107,1929,1
243,1909,so W30p0 EOF10 lag8,-0.01577642788955632,0.01577642788955632,1909,1
244,905,thetao W20p0 EOF6 lag12,0.015772119499160613,0.015772119499160613,905,1
245,2005,so W30p0 EOF6 lag18,0.015765647093628123,0.015765647093628123,2005,1
246,2192,so W20p0 EOF3 lag11,-0.01575346892120331,0.01575346892120331,2192,1
247,736,thetao W30p0 EOF7 lag21,-0.01573069364943316,0.01573069364943316,736,1
248,458,thetao W40p0 EOF9 lag19,0.015729503467776944,0.015729503467776944,458,1
