member,year,is_train_time,y_true,y_pred
r5i1p1f1,1971,True,24.154058,22.475128543403322
r5i1p1f1,1972,True,23.978344,22.637335818525504
r5i1p1f1,1973,True,24.120703,23.10432337985985
r5i1p1f1,1974,True,24.872215,23.53913493617591
r5i1p1f1,1975,True,25.029602,23.66819501138671
r5i1p1f1,1976,True,24.59744,23.498118111052335
r5i1p1f1,1977,True,26.29556,23.51120666509086
r5i1p1f1,1978,True,24.08314,23.20863904305416
r5i1p1f1,1979,True,23.14989,23.452236847663546
r5i1p1f1,1980,True,23.979773,23.77222089850733
r5i1p1f1,1981,True,22.257513,23.637096854883747
r5i1p1f1,1982,True,23.495375,23.345679683623374
r5i1p1f1,1983,True,24.741486,23.661544662495356
r5i1p1f1,1984,True,24.941244,23.775446080938803
r5i1p1f1,1985,True,25.36097,23.613343285886682
r5i1p1f1,1986,True,24.285206,23.58882910294362
r5i1p1f1,1987,True,22.69547,22.906460454754775
r5i1p1f1,1988,True,22.518297,23.090068542212737
r5i1p1f1,1989,True,20.95069,23.105380485431798
r6i1p1f1,1853,True,21.578318,21.359822748137386
r6i1p1f1,1854,True,22.933962,21.140336089345432
r6i1p1f1,1855,True,22.44022,21.32538341055792
r6i1p1f1,1856,True,21.950745,21.800372207605015
r6i1p1f1,1857,True,22.108429,21.14415874944237
r6i1p1f1,1858,True,20.680231,20.972902704143397
r6i1p1f1,1859,True,20.295881,21.21142816960552
r6i1p1f1,1860,True,19.220928,20.758129206507558
r6i1p1f1,1861,True,19.32319,20.662998435754286
r6i1p1f1,1862,True,20.221594,21.147811164987118
r6i1p1f1,1863,True,20.468227,21.470116788765978
r6i1p1f1,1864,True,20.45566,21.034012697437397
r6i1p1f1,1865,True,19.303312,21.5009739469725
r6i1p1f1,1866,True,22.574223,21.657056848566974
r6i1p1f1,1867,True,22.644875,21.730070449550453
r6i1p1f1,1868,True,23.977503,21.66403075711351
r6i1p1f1,1869,True,23.46401,22.126770793832787
